name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Lis Shoshi,27,0.23800000000000002,0.2,0.542,0.026000000000000002,0.038,0.5,2015-16,LittleRock
Jalen Jackson,15,0.151,0.161,0.643,0.008,0,0,2015-16,LittleRock
Roger Woods,11,0.067,0.052000000000000005,0.5,0.02,0,0,2015-16,LittleRock
Maurius Hill,7,0.163,0.087,0.28600000000000003,0,0,NA,2015-16,LittleRock
Mareik Isom,7,0.25,0.077,0.14300000000000002,0,0,NA,2015-16,LittleRock
Josh Hagins,7,0.055999999999999994,0.091,1,0.006999999999999999,0.016,1,2015-16,LittleRock
Stetson Billings,5,0.385,0,0,0,0,NA,2015-16,LittleRock
Jermaine Ruttley,4,0.075,0.04,0.25,0,0,NA,2015-16,LittleRock
Johnson Marcus,3,0,0,NA,0.012,0,0,2015-16,LittleRock
Daniel Green,3,0.16699999999999998,0.25,1,0.1,0,0,2015-16,LittleRock
Kemy Osse,1,0.059000000000000004,0,0,0,0,NA,2015-16,LittleRock
Total,90,0.121,0.096,0.474,0.011000000000000001,0.009000000000000001,0.28600000000000003,2015-16,LittleRock
