start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.096,0.516,0.40299999999999997,0.562,0.17600000000000002,0.46399999999999997,0.42100000000000004,0.32799999999999996,2013-14
"Rebound, 11-30 s",0.271,0.49,0.284,0.578,0.297,0.336,0.419,0.36,2013-14
"Score, 0-10 s",0.040999999999999995,0.536,0.391,0.741,0.13,0.556,0.478,0.242,2013-14
"Score, 11-30 s",0.395,0.479,0.261,0.599,0.35600000000000004,0.363,0.38299999999999995,0.337,2013-14
"Steal, 0-10 s",0.05,0.708,0.69,0.7240000000000001,0.083,0.5710000000000001,0.226,0.474,2013-14
"Steal, 11-30 s",0.026000000000000002,0.488,0.349,0.5329999999999999,0.395,0.41200000000000003,0.256,0.364,2013-14
Transition,0.188,0.5720000000000001,0.478,0.6579999999999999,0.141,0.5,0.381,0.32799999999999996,2013-14
