name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jakeenan Gant,49,0.192,0.205,0.7859999999999999,0.062,0.057,0.28600000000000003,2018-19
Justin Miller,26,0.168,0.215,0.737,0.146,0.154,0.28600000000000003,2018-19
Jerekius Davis,20,0.19399999999999998,0.191,0.643,0.08800000000000001,0.04,0.2,2018-19
Malik Marquetti,5,0.10800000000000001,0.053,0.25,0.038,0,0,2018-19
Marcus Stroman,5,0.019,0.025,0.667,0.027999999999999997,0.048,0.5,2018-19
Jeremy Hayes,2,0.055999999999999994,0,0,0,0,NA,2018-19
R.J. Gladney,1,0.25,0.5,1,0,0,NA,2018-19
Pj Hardy,1,0,0,NA,0,0,NA,2018-19
Kristian Lafayette,1,0.2,0.25,1,NA,NA,NA,2018-19
Total,110,0.113,0.134,0.7090000000000001,0.055999999999999994,0.047,0.273,2018-19
