shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.40700000000000003,0.621,0.094,0.685,2018-19
2pt Jumpers,0.237,0.35100000000000003,0.083,0.382,2018-19
3pt Shots,0.35600000000000004,0.366,0.015,0.371,2018-19
