shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.327,0.596,0.048,0.626,2015-16,UCDavis
2pt Jumpers,0.304,0.34299999999999997,0.04,0.35700000000000004,2015-16,UCDavis
3pt Shots,0.37,0.31,0.002,0.311,2015-16,UCDavis
