name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Justin Greene,23,0.10300000000000001,0.109,0.611,0.032,0,0,2011-12
Chris Evans,17,0.13699999999999998,0.111,0.588,0,0,NA,2011-12
Patrick Jackson,15,0.244,0.2,0.455,0.14300000000000002,0.2,0.5,2011-12
Justin Manns,14,0.15,0.10300000000000001,0.5,0.095,0.2,0.5,2011-12
Michael Porrini,12,0.1,0.13,0.636,0.018000000000000002,0,0,2011-12
Mark Henniger,8,0.267,0.375,0.75,0,0,NA,2011-12
Eric Gaines,3,0.057,0,0,0.038,0.077,1,2011-12
Kris Brewer,2,0.095,0.14300000000000002,0.5,0,0,NA,2011-12
Randal Holt,2,0.011000000000000001,0,0,0,0,NA,2011-12
Carlton Guyton,1,0,0,NA,0.012,0.034,1,2011-12
Total,97,0.105,0.1,0.561,0.028999999999999998,0.028999999999999998,0.35700000000000004,2011-12
