name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Aloysius Henry,26,0.244,0.213,0.526,0.10400000000000001,0.16699999999999998,0.429,2011-12,UNCGreensboro
Derrell Armstrong,20,0.062,0.037000000000000005,0.3,0.094,0.094,0.33299999999999996,2011-12,UNCGreensboro
Aaron Brackett,16,0.196,0.24100000000000002,0.778,0.06,0.10800000000000001,0.667,2011-12,UNCGreensboro
Trevis Simpson,14,0.124,0.107,0.5,0.01,0,0,2011-12,UNCGreensboro
David Williams,12,0.12,0.121,0.7,0.067,0.2,0.5,2011-12,UNCGreensboro
Nick Paulos,10,0.28600000000000003,0.2,0.25,0.172,0.25,0.6,2011-12,UNCGreensboro
Taylor Hoffer,8,0.5379999999999999,0.625,0.7140000000000001,0.071,0,0,2011-12,UNCGreensboro
Kyle Randall,3,0.062,0.062,0.5,0.013999999999999999,0,0,2011-12,UNCGreensboro
Elhanan Bone,2,0.4,1,0.5,0,NA,NA,2011-12,UNCGreensboro
Drew Parker,2,0,0,NA,0.031,0,0,2011-12,UNCGreensboro
VAN,2,0,0,NA,0.031,0,0,2011-12,UNCGreensboro
Kendall Bethea,1,1,1,1,NA,NA,NA,2011-12,UNCGreensboro
Total,116,0.126,0.124,0.5529999999999999,0.051,0.061,0.389,2011-12,UNCGreensboro
