shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.424,0.557,0.10800000000000001,0.625,2015-16
2pt Jumpers,0.23600000000000002,0.317,0.07400000000000001,0.342,2015-16
3pt Shots,0.34,0.35200000000000004,0.012,0.35600000000000004,2015-16
