name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Clarke,27,0.209,0.22399999999999998,0.826,0.071,0.043,0.25,2015-16
Frank Rogers,19,0.157,0.158,0.667,0.013999999999999999,0,0,2015-16
Ryan Welage,11,0.14300000000000002,0.174,0.667,0.032,0.02,0.25,2015-16
Princeton Onwas,6,0.053,0.026000000000000002,0.33299999999999996,0,0,NA,2015-16
Leon Bahner,6,0.273,0.25,0.5,0,0,NA,2015-16
Cody Schwartz,4,0.2,0.25,0.75,0,0,NA,2015-16
Jaycee Hillsman,2,0.036000000000000004,0,0,0.045,0,0,2015-16
Williams Gary,2,0.038,0.034,0.5,0,0,NA,2015-16
Ivo Basor,1,0.111,0.2,1,NA,NA,NA,2015-16
Isaac Thornton,1,0.017,0.032,1,0,0,NA,2015-16
Total,79,0.11199999999999999,0.121,0.6759999999999999,0.02,0.012,0.2,2015-16
