name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Rashid Gaston,37,0.13699999999999998,0.1,0.531,0.054000000000000006,0.059000000000000004,0.4,2014-15,NorfolkSt.
D'Shon Taylor,19,0.10300000000000001,0.12300000000000001,0.8,0.096,0.034,0.125,2014-15,NorfolkSt.
Malik Thomas,12,0.125,0.156,0.778,0.032,0.087,1,2014-15,NorfolkSt.
Jordan Butler,12,0.212,0.25,0.636,0.062,0.2,1,2014-15,NorfolkSt.
Jeff Short,9,0.036000000000000004,0.011000000000000001,0.2,0.027000000000000003,0.036000000000000004,0.667,2014-15,NorfolkSt.
Latre'E Russell,5,0.07,0.048,0.33299999999999996,0.057,0,0,2014-15,NorfolkSt.
Jamel Fuentes,2,0.032,0.045,0.5,0,0,NA,2014-15,NorfolkSt.
Paulius Vinogradovas,1,0.2,0,0,0,NA,NA,2014-15,NorfolkSt.
Devonte Banner,1,0,0,NA,0.2,0,0,2014-15,NorfolkSt.
Total,98,0.096,0.08900000000000001,0.575,0.045,0.042,0.364,2014-15,NorfolkSt.
