name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyere Marshall,32,0.157,0.138,0.586,0.051,0.08,0.667,2019-20
Dimencio Vaughn,19,0.107,0.121,0.632,0,0,NA,2019-20
Frederick Scott,18,0.136,0.162,0.722,0,0,NA,2019-20
Stevie Jordan,10,0.039,0.055999999999999994,0.6,0.068,0.059000000000000004,0.25,2019-20
Ajiri Ogemuno-Johnson,8,0.16699999999999998,0.16,0.5710000000000001,0.071,0.33299999999999996,1,2019-20
Tyrel Bladen,6,0.316,0.222,0.33299999999999996,0,NA,NA,2019-20
Kimar Williams,4,0.077,0.115,0.75,0,0,NA,2019-20
Christian Ings,3,0.027000000000000003,0.027999999999999997,0.5,0.048,0,0,2019-20
Allen Powell,2,0.33299999999999996,0,0,0,NA,NA,2019-20
Khalil Turner,1,0.5,0.5,1,0,NA,NA,2019-20
Total,103,0.11199999999999999,0.12,0.602,0.027999999999999997,0.038,0.444,2019-20
