name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jaron Jones,352,0.616,0.565,0.511,0.633,0.325,0.307,0.45399999999999996,0.245,0.182,0.375,0.875,0.54,0.774,2011-12,EasternKy.
Joshua Jones,295,0.542,0.522,0.18,0.623,0.182,0.322,0.389,0.10800000000000001,0.498,0.381,0.946,0.193,0.7190000000000001,2011-12,EasternKy.
Mike DiNunno,265,0.508,0.462,0.358,0.516,0.122,0.192,0.47100000000000003,0.042,0.449,0.27699999999999997,0.7879999999999999,0.27899999999999997,0.8109999999999999,2011-12,EasternKy.
D'Mitri Riggs,218.00000000000003,0.5,0.45399999999999996,0.225,0.551,0.37,0.289,0.23800000000000002,0.2,0.486,0.358,0.895,0.307,0.7759999999999999,2011-12,EasternKy.
Eric Stutz,178,0.602,0.556,0.612,0.67,0.589,0.348,0.371,0.522,0.039,0.28600000000000003,1,0.39899999999999997,0.8029999999999999,2011-12,EasternKy.
Jeff Johnson,120,0.455,0.43799999999999994,0.467,0.536,0.767,0.11699999999999999,0.214,0.667,0.41700000000000004,0.26,0.846,0.28300000000000003,0.5589999999999999,2011-12,EasternKy.
Timmy Knipp,101,0.48900000000000005,0.485,0.109,0.636,0.429,0.02,0,NA,0.871,0.318,0.9640000000000001,0.08900000000000001,0.556,2011-12,EasternKy.
Jeff Allgood,90,0.5770000000000001,0.561,0.055999999999999994,0.4,0.5,0.067,0.33299999999999996,0,0.878,0.392,0.968,0.14400000000000002,0.769,2011-12,EasternKy.
Jabs Newby,62,0.357,0.331,0.387,0.5,0.083,0.435,0.14800000000000002,0,0.177,0.273,1,0.32299999999999995,0.5,2011-12,EasternKy.
Taylor Filipek,23,0.34299999999999997,0.391,0.565,0.6920000000000001,0.444,0.435,0,NA,0,NA,NA,0.696,0.188,2011-12,EasternKy.
Robbie Stenzel,7.000000000000001,0.21400000000000005,0.214,0.14300000000000002,0,NA,0,NA,NA,0.857,0.16699999999999998,1,0,NA,2011-12,EasternKy.
Ryan Parsons,4,0.75,0.75,0,NA,NA,0,NA,NA,1,0.5,1,0,NA,2011-12,EasternKy.
Total,1714.9999999999998,0.537,0.501,0.348,0.597,0.376,0.255,0.358,0.217,0.397,0.33899999999999997,0.909,0.321,0.733,2011-12,EasternKy.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,EasternKy.
