shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.36700000000000005,0.614,0.083,0.669,2013-14
2pt Jumpers,0.359,0.33299999999999996,0.069,0.358,2013-14
3pt Shots,0.27399999999999997,0.331,0.016,0.337,2013-14
