shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.324,0.628,0.09,0.69,2015-16,IdahoSt.
2pt Jumpers,0.28,0.39799999999999996,0.06,0.423,2015-16,IdahoSt.
3pt Shots,0.397,0.335,0.006999999999999999,0.337,2015-16,IdahoSt.
