name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kyle Ingram,17,0.222,0.25,0.75,0.013000000000000001,0.033,1,2015-16,IdahoSt.
Geno Luzcando,11,0.062,0.059000000000000004,0.6,0.028999999999999998,0.083,1,2015-16,IdahoSt.
Novak Topalovic,8,0.163,0.12,0.429,0.031,0,0,2015-16,IdahoSt.
Ethan Telfair,8,0.043,0.013999999999999999,0.14300000000000002,0.008,0.023,1,2015-16,IdahoSt.
Stephen Lennox,6,0.4,0.5,0.5,0,0,NA,2015-16,IdahoSt.
Evann Hall,4,0.231,0.222,0.667,0.053,0,0,2015-16,IdahoSt.
Ben Wilson,4,0.040999999999999995,0.073,1,0.012,0.027000000000000003,1,2015-16,IdahoSt.
Ali Faruq-Bey,4,0.055999999999999994,0.054000000000000006,0.5,0,0,NA,2015-16,IdahoSt.
Justin Smith,3,0.133,0.222,1,0.14300000000000002,0.33299999999999996,1,2015-16,IdahoSt.
Clint Nwosuh,1,0,0,NA,0.1,0,0,2015-16,IdahoSt.
Total,66,0.09,0.095,0.586,0.018000000000000002,0.031,0.625,2015-16,IdahoSt.
