shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.28,0.61,0.122,0.695,2014-15
2pt Jumpers,0.34600000000000003,0.33799999999999997,0.152,0.39899999999999997,2014-15
3pt Shots,0.374,0.315,0.011000000000000001,0.318,2014-15
