name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Trevor Cooney,376,0.492,0.45299999999999996,0.16,0.5329999999999999,0.406,0.22899999999999998,0.37200000000000005,0.312,0.612,0.309,0.9009999999999999,0.253,0.768,2014-15
Rakeem Christmas,367,0.592,0.5529999999999999,0.48200000000000004,0.701,0.758,0.515,0.418,0.5820000000000001,0.003,0,NA,0.52,0.7120000000000001,2014-15
Michael Gbinije,300,0.55,0.542,0.3,0.578,0.34600000000000003,0.28300000000000003,0.435,0.27,0.41700000000000004,0.392,0.898,0.327,0.5710000000000001,2014-15
Tyler Robinson,209,0.477,0.445,0.41100000000000003,0.698,0.583,0.574,0.275,0.727,0.013999999999999999,0,NA,0.335,0.643,2014-15
Kaleb Joseph,182,0.44,0.39299999999999996,0.264,0.562,0.444,0.5379999999999999,0.34700000000000003,0.294,0.198,0.19399999999999998,1,0.313,0.7190000000000001,2014-15
B.J. Johnson,114.99999999999999,0.41000000000000003,0.374,0.252,0.483,0.35700000000000004,0.217,0.2,0.6,0.53,0.262,1,0.217,0.72,2014-15
Chris McCullough,112.99999999999999,0.508,0.48200000000000004,0.522,0.593,0.5429999999999999,0.469,0.34,0.778,0.009000000000000001,1,1,0.628,0.563,2014-15
Ron Patterson,99,0.355,0.359,0.303,0.7,0.5710000000000001,0.172,0.059000000000000004,1,0.525,0.17300000000000001,1,0.141,0.28600000000000003,2014-15
Chinonso Obokoh,6,0.633,0.667,0.667,1,0.5,0.33299999999999996,0,NA,0,NA,NA,0.667,0.5,2014-15
Carter Sanderson,4,0.375,0.375,0,NA,NA,0,NA,NA,1,0.25,0,0,NA,2014-15
Christian White,2,0.508,0.75,0,NA,NA,0,NA,NA,1,0.5,0,1,0,2014-15
Mike Sutton,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2014-15
D. Akintobi-Adeyeye,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,2,0,2014-15
"WALLACE,TYRONE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
Total,1775,0.505,0.474,0.32799999999999996,0.633,0.569,0.381,0.354,0.494,0.29100000000000004,0.3,0.91,0.354,0.66,2014-15
