shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33399999999999996,0.523,0.134,0.604,2017-18
2pt Jumpers,0.326,0.349,0.048,0.36700000000000005,2017-18
3pt Shots,0.34,0.331,0.005,0.332,2017-18
