name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jameel McKay,28,0.18899999999999997,0.179,0.75,0.129,0.214,0.375,2014-15,IowaSt.
Bryce Dejean-Jones,18,0.115,0.125,0.778,0.08900000000000001,0.083,0.375,2014-15,IowaSt.
Dustin Hogue,17,0.091,0.107,0.889,0.174,0.28600000000000003,0.5,2014-15,IowaSt.
Georges Niang,11,0.062,0.046,0.5,0.021,0.013000000000000001,0.25,2014-15,IowaSt.
Abdel Nader,10,0.066,0.049,0.5,0.15,0.308,0.667,2014-15,IowaSt.
Daniel Edozie,9,0.5,0.5,0.667,0.188,0.125,0.33299999999999996,2014-15,IowaSt.
Monte Morris,6,0.037000000000000005,0.038,0.75,0.017,0.044000000000000004,1,2014-15,IowaSt.
Matt Thomas,2,0,0,NA,0.053,0.125,1,2014-15,IowaSt.
Clayton Custer,1,NA,NA,NA,0.2,NA,0,2014-15,IowaSt.
Naz Long,1,0.021,0.027999999999999997,1,0,0,NA,2014-15,IowaSt.
Georgios Tsalmpouris,1,0,0,NA,0.2,1,1,2014-15,IowaSt.
Total,104,0.095,0.095,0.7290000000000001,0.069,0.09300000000000001,0.488,2014-15,IowaSt.
