shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.39799999999999996,0.534,0.11599999999999999,0.605,2019-20
2pt Jumpers,0.23,0.337,0.062,0.36,2019-20
3pt Shots,0.37200000000000005,0.335,0.017,0.341,2019-20
