name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Amadou Sidibe,27,0.192,0.19,0.625,0.064,0.05,0.33299999999999996,2016-17,Fairfield
Jonathan Kasibabu,13,0.126,0.171,0.9229999999999999,0,0,NA,2016-17,Fairfield
Matija Milan,4,0.033,0.047,1,0.04,0,0,2016-17,Fairfield
Tyler Nelson,3,0.009000000000000001,0,0,0,0,NA,2016-17,Fairfield
Deniz Celen,3,0.136,0.125,0.667,0,0,NA,2016-17,Fairfield
Jerry Johnson,1,0.024,0,0,0,0,NA,2016-17,Fairfield
Olivier Cadieux,1,0.077,0,0,0,NA,NA,2016-17,Fairfield
Jerome Segura,1,0,0,NA,0.022000000000000002,0,0,2016-17,Fairfield
Curtis Cobb,1,0,0,NA,0.011000000000000001,0,0,2016-17,Fairfield
Total,54,0.066,0.075,0.696,0.016,0.006999999999999999,0.16699999999999998,2016-17,Fairfield
