name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jonathan Holmes,259,0.52,0.467,0.29,0.5329999999999999,0.525,0.239,0.33899999999999997,0.47600000000000003,0.47100000000000003,0.32799999999999996,0.825,0.359,0.785,2014-15,Texas
Isaiah Taylor,257,0.49300000000000005,0.42200000000000004,0.36200000000000004,0.516,0.125,0.49,0.349,0.068,0.14800000000000002,0.289,0.545,0.385,0.838,2014-15,Texas
Myles Turner,252,0.562,0.494,0.23800000000000002,0.7170000000000001,0.6509999999999999,0.52,0.42700000000000005,0.643,0.242,0.27899999999999997,0.765,0.444,0.8390000000000001,2014-15,Texas
Javan Felix,225.99999999999997,0.542,0.524,0.11900000000000001,0.556,0.267,0.32299999999999995,0.41100000000000003,0.133,0.5579999999999999,0.389,0.7759999999999999,0.146,0.758,2014-15,Texas
Kendal Yancy,186,0.511,0.47600000000000003,0.231,0.605,0.423,0.32799999999999996,0.361,0.136,0.441,0.32899999999999996,0.963,0.242,0.778,2014-15,Texas
Demarcus Holland,171,0.597,0.573,0.42100000000000004,0.639,0.348,0.257,0.295,0.308,0.322,0.473,0.846,0.38,0.6920000000000001,2014-15,Texas
Cameron Ridley,170,0.585,0.565,0.629,0.738,0.747,0.371,0.27,0.706,0,NA,NA,0.741,0.611,2014-15,Texas
Connor Lammert,144,0.517,0.493,0.201,0.7929999999999999,0.565,0.201,0.31,0.778,0.597,0.302,0.9229999999999999,0.299,0.6509999999999999,2014-15,Texas
Prince Ibeh,48,0.538,0.583,0.833,0.65,0.8079999999999999,0.16699999999999998,0.25,0.5,0,NA,NA,0.667,0.375,2014-15,Texas
Jordan Barnett,45,0.43100000000000005,0.41100000000000003,0.289,0.385,0.8,0.244,0.273,0.33299999999999996,0.467,0.33299999999999996,0.857,0.067,1,2014-15,Texas
Damarcus Croaker,10,0.4,0.4,0,NA,NA,0.1,1,0,0.9,0.222,0.5,0,NA,2014-15,Texas
Tarale Murry,8,0.15200000000000002,0.125,0.125,1,0,0.25,0,NA,0.625,0,NA,0.5,0.25,2014-15,Texas
Danny Newsome,4,0.25,0.25,0.75,0.33299999999999996,1,0,NA,NA,0.25,0,NA,0,NA,2014-15,Texas
Ryan McClurg,3,0.38,0.33299999999999996,0.667,0.5,0,0.33299999999999996,0,NA,0,NA,NA,0.667,0.5,2014-15,Texas
Brandon Allums,3,0.38,0.33299999999999996,0.667,0.5,0,0.33299999999999996,0,NA,0,NA,NA,0.667,0.5,2014-15,Texas
Joe Schwartz,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2014-15,Texas
"ONWUASOR,RANDY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15,Texas
Total,1787,0.534,0.494,0.317,0.626,0.518,0.34299999999999997,0.35600000000000004,0.37200000000000005,0.34,0.33899999999999997,0.825,0.369,0.725,2014-15,Texas
