name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Mikael Hopkins,24,0.23199999999999998,0.275,0.609,0.016,0.05,1,2013-14,Georgetown
Aaron Bowen,15,0.192,0.18,0.643,0,0,NA,2013-14,Georgetown
Joshua Smith,13,0.18100000000000002,0.17600000000000002,0.6920000000000001,0,0,NA,2013-14,Georgetown
Nate Lubick,10,0.132,0.053,0.3,0,0,NA,2013-14,Georgetown
D'Vauntes Smith-Rivera,10,0.105,0.136,0.75,0.013000000000000001,0.028999999999999998,1,2013-14,Georgetown
Jabril Trawick,10,0.094,0.062,0.444,0.062,0.25,1,2013-14,Georgetown
Moses Ayegba,6,0.231,0.294,0.833,0,0,NA,2013-14,Georgetown
Reggie Cameron,3,0.214,0.33299999999999996,1,0,0,NA,2013-14,Georgetown
Stephen Domingo,2,1,1,1,0,NA,NA,2013-14,Georgetown
Markel Starks,2,0.013999999999999999,0,0,0,0,NA,2013-14,Georgetown
John Caprio,2,0.182,0.16699999999999998,0.5,0,NA,NA,2013-14,Georgetown
Bradley Hayes,1,0.5,1,1,0,0,NA,2013-14,Georgetown
Total,98,0.136,0.133,0.613,0.008,0.021,1,2013-14,Georgetown
