shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33799999999999997,0.528,0.13,0.607,2015-16,SaintJoseph's
2pt Jumpers,0.248,0.38,0.054000000000000006,0.402,2015-16,SaintJoseph's
3pt Shots,0.414,0.295,0.005,0.29600000000000004,2015-16,SaintJoseph's
