name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Trae Anderson,357,0.519,0.486,0.462,0.7090000000000001,0.359,0.451,0.304,0.265,0.087,0.161,0.8,0.39799999999999996,0.662,2015-16,EasternIll.
Cornell Johnston,278,0.513,0.486,0.14400000000000002,0.425,0.059000000000000004,0.248,0.319,0.273,0.608,0.379,0.7659999999999999,0.33799999999999997,0.649,2015-16,EasternIll.
Demetrius McReynolds,248,0.595,0.5670000000000001,0.145,0.722,0.308,0.331,0.46299999999999997,0.447,0.524,0.392,0.941,0.222,0.818,2015-16,EasternIll.
A.J. Riley,224.00000000000003,0.52,0.46,0.39299999999999996,0.568,0.12,0.326,0.315,0.13,0.281,0.317,0.8,0.5710000000000001,0.703,2015-16,EasternIll.
Casey Teson,198,0.547,0.535,0.025,0.6,1,0.162,0.21899999999999997,0.429,0.813,0.39799999999999996,0.938,0.091,0.778,2015-16,EasternIll.
Patrick Muldoon,117,0.503,0.496,0.35,0.7559999999999999,0.677,0.6409999999999999,0.36,0.7040000000000001,0.009000000000000001,0,NA,0.308,0.528,2015-16,EasternIll.
Marshawn Blackmon,78,0.5630000000000001,0.622,0.628,0.7759999999999999,0.632,0.33299999999999996,0.34600000000000003,0.222,0.038,0.33299999999999996,1,0.462,0.278,2015-16,EasternIll.
Joe Kuligoski,71,0.509,0.486,0.39399999999999996,0.7859999999999999,0.364,0.183,0.154,0,0.423,0.233,1,0.254,0.667,2015-16,EasternIll.
Lucas Jones,54,0.48800000000000004,0.48100000000000004,0.315,0.706,0.917,0.222,0.16699999999999998,1,0.46299999999999997,0.32,1,0.09300000000000001,0.6,2015-16,EasternIll.
Luke Piotrowski,38,0.607,0.5529999999999999,0.526,0.8,0.625,0.474,0.278,0.6,0,NA,NA,0.632,0.75,2015-16,EasternIll.
Anthony Johnson,34,0.48400000000000004,0.441,0.17600000000000002,0.833,0.6,0.5,0.235,0.5,0.324,0.364,0.75,0.324,0.727,2015-16,EasternIll.
Luke Norman,21,0.648,0.643,0.14300000000000002,0.667,0.5,0.14300000000000002,0.33299999999999996,0,0.7140000000000001,0.467,1,0.524,0.636,2015-16,EasternIll.
Aleksa Novakovic,11,0.201,0.136,0.091,0,NA,0.091,0,NA,0.818,0.111,1,0.273,0.667,2015-16,EasternIll.
Aboubacar Diallo,7.000000000000001,0.356,0.429,0.429,0.33299999999999996,0,0.5710000000000001,0.5,1,0,NA,NA,0.429,0,2015-16,EasternIll.
Justin Earls,1,0.69,1,0,NA,NA,1,1,1,0,NA,NA,4,0.5,2015-16,EasternIll.
"MOBLEY,JACOLBY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16,EasternIll.
Total,1737,0.532,0.507,0.289,0.677,0.406,0.33799999999999997,0.327,0.38,0.373,0.358,0.879,0.33899999999999997,0.655,2015-16,EasternIll.
