name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Daquan Holiday,24,0.20600000000000002,0.243,0.773,0.125,0,0,2014-15,NJIT
Odera Nweke,17,0.254,0.243,0.562,0.042,0,0,2014-15,NJIT
Tim Coleman,13,0.09300000000000001,0.11,0.8,0.052000000000000005,0.087,0.667,2014-15,NJIT
Ky Howard,11,0.099,0.12,0.75,0.067,0.105,0.667,2014-15,NJIT
Winfield Willis,9,0.083,0.061,0.429,0.018000000000000002,0,0,2014-15,NJIT
Rob Ukawuba,6,0.07400000000000001,0.081,0.75,0.07400000000000001,0.111,0.5,2014-15,NJIT
Damon Lynn,5,0.024,0,0,0.046,0.055999999999999994,0.33299999999999996,2014-15,NJIT
Emmanuel Tselentakis,4,0.182,0.125,0.5,0,0,NA,2014-15,NJIT
Vlad Shustov,4,0.136,0.214,1,0.027000000000000003,0.067,1,2014-15,NJIT
Total,93,0.11599999999999999,0.128,0.6709999999999999,0.043,0.053,0.43799999999999994,2014-15,NJIT
