name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Charles Mitchell,69,0.386,0.39299999999999996,0.648,0.096,0.062,0.267,2015-16,GeorgiaTech
Nick Jacobs,41,0.225,0.182,0.41200000000000003,0.038,0.037000000000000005,0.429,2015-16,GeorgiaTech
James White,34,0.551,0.5429999999999999,0.7040000000000001,0.111,0.14300000000000002,0.429,2015-16,GeorgiaTech
Ben Lammers,16,0.245,0.273,0.9229999999999999,0.08800000000000001,0.077,0.33299999999999996,2015-16,GeorgiaTech
Marcus Georges-Hunt,11,0.028999999999999998,0.025,0.5,0.051,0.035,0.28600000000000003,2015-16,GeorgiaTech
Quinton Stephens,10,0.562,0.6,0.667,0.017,0,0,2015-16,GeorgiaTech
Tadric Jackson,4,0.067,0.077,0.667,0,0,NA,2015-16,GeorgiaTech
Adam Smith,3,0.03,0,0,0.013000000000000001,0.017,0.5,2015-16,GeorgiaTech
Travis Jorgenson,1,0,0,NA,0.062,0,0,2015-16,GeorgiaTech
Total,189,0.22399999999999998,0.22899999999999998,0.621,0.047,0.039,0.326,2015-16,GeorgiaTech
