name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dan Jennings,36,0.185,0.21600000000000003,0.727,0.161,0.091,0.214,2012-13,LongBeachSt.
James Ennis,32,0.151,0.13699999999999998,0.684,0.14400000000000002,0.188,0.462,2012-13,LongBeachSt.
Tony Freeland,17,0.17300000000000001,0.175,0.769,0.044000000000000004,0.053,0.5,2012-13,LongBeachSt.
Keala King,12,0.068,0.048,0.5,0.1,0,0,2012-13,LongBeachSt.
Deng Deng,9,0.4,0.33299999999999996,0.667,0.136,0.28600000000000003,0.667,2012-13,LongBeachSt.
Mike Caffey,7,0,0,NA,0.036000000000000004,0.064,0.6,2012-13,LongBeachSt.
Kyle Richardson,3,0.038,0.062,1,0.05,0.083,0.5,2012-13,LongBeachSt.
Nick Shepherd,2,0,0,NA,0.125,0.25,0.5,2012-13,LongBeachSt.
Kris Gulley,2,0.133,0.2,1,0,0,NA,2012-13,LongBeachSt.
Edgar Garibay,2,0.667,0.5,0.5,0,0,NA,2012-13,LongBeachSt.
Gatete Djuma,2,1,1,1,0.16699999999999998,0,0,2012-13,LongBeachSt.
Branford Jones,1,0,0,NA,0.25,0.33299999999999996,1,2012-13,LongBeachSt.
Total,125,0.128,0.136,0.7140000000000001,0.084,0.086,0.358,2012-13,LongBeachSt.
