name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Shizz Alston,511.00000000000006,0.558,0.502,0.10400000000000001,0.755,0.225,0.342,0.389,0.20600000000000002,0.5539999999999999,0.35,0.606,0.297,0.9079999999999999,2018-19,Temple
Quinton Rose,500,0.479,0.449,0.348,0.638,0.387,0.354,0.294,0.308,0.298,0.275,0.951,0.26,0.685,2018-19,Temple
Nate Pierre-Louis,333,0.536,0.498,0.532,0.621,0.327,0.21600000000000003,0.23600000000000002,0.353,0.252,0.31,0.9620000000000001,0.47700000000000004,0.667,2018-19,Temple
J.P. Moorman II,157,0.5680000000000001,0.5539999999999999,0.185,0.7929999999999999,0.565,0.287,0.289,0.308,0.529,0.41,0.971,0.185,0.69,2018-19,Temple
De'Vondre Perry,120,0.494,0.45,0.292,0.5710000000000001,0.4,0.125,0.267,0.5,0.583,0.28600000000000003,0.95,0.308,0.757,2018-19,Temple
Ernest Aflakpui,119,0.603,0.597,0.7979999999999999,0.621,0.627,0.20199999999999999,0.5,0.583,0,NA,NA,0.504,0.6,2018-19,Temple
Alani Moore II,113.99999999999999,0.511,0.469,0.184,0.47600000000000003,0.7,0.175,0.3,0.16699999999999998,0.64,0.342,0.88,0.281,0.7809999999999999,2018-19,Temple
Justyn Hamilton,89,0.5640000000000001,0.5670000000000001,0.47200000000000003,0.762,0.812,0.494,0.386,0.706,0.034,0.33299999999999996,1,0.326,0.517,2018-19,Temple
Damion Moore,49,0.646,0.633,0.735,0.722,0.731,0.265,0.385,0.6,0,NA,NA,0.38799999999999996,0.684,2018-19,Temple
Quentin Jackson,6,0.41700000000000004,0.41700000000000004,0.33299999999999996,0.5,1,0.16699999999999998,0,NA,0.5,0.33299999999999996,1,0,NA,2018-19,Temple
Tim Waddington,0,1.053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-19,Temple
Total,1998,0.534,0.499,0.332,0.6509999999999999,0.461,0.293,0.331,0.335,0.374,0.33,0.81,0.325,0.727,2018-19,Temple
