name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ernest Aflakpui,26,0.253,0.28800000000000003,0.708,0.083,0.083,0.5,2018-19,Temple
Damion Moore,11,0.25,0.154,0.444,0.154,0.2,0.5,2018-19,Temple
Nate Pierre-Louis,9,0.045,0.055,0.75,0.013999999999999999,0,0,2018-19,Temple
Quinton Rose,8,0.028999999999999998,0,0,0.017,0.038,0.667,2018-19,Temple
Justyn Hamilton,6,0.11900000000000001,0.094,0.6,0.023,0.059000000000000004,1,2018-19,Temple
De'Vondre Perry,5,0.086,0,0,0.067,0,0,2018-19,Temple
Shizz Alston,4,0.038,0.05,1,0.006,0,0,2018-19,Temple
J.P. Moorman II,3,0.069,0.087,1,0.022000000000000002,0.077,1,2018-19,Temple
Alani Moore II,1,0,0,NA,0.05,0,0,2018-19,Temple
Total,73,0.087,0.079,0.586,0.022000000000000002,0.031,0.462,2018-19,Temple
