name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Reginal Johnson,20,0.2,0.24,0.632,0.012,0.03,1,2018-19
Devon Brewer,10,0.122,0.149,0.778,0.018000000000000002,0,0,2018-19
Deshaw Andrews,9,0.09,0.14300000000000002,0.875,0.026000000000000002,0,0,2018-19
Kobe Wilson,9,0.368,0.41700000000000004,0.7140000000000001,0.25,0,0,2018-19
Troymain Crosby,9,0.043,0.034,0.4,0.034,0.027000000000000003,0.25,2018-19
Jael Scott,8,0.10800000000000001,0.122,0.7140000000000001,0.026000000000000002,0,0,2018-19
Alonzo Campbell,7,0.15,0.231,1,0.048,0,0,2018-19
Maurice Howard,4,0,0,NA,0.042,0.069,0.667,2018-19
Khari Jabriel Allen,3,0.04,0.091,1,0.095,0.28600000000000003,1,2018-19
Noah Plain,3,0.091,0.14300000000000002,1,0.5,0.5,0.5,2018-19
Harold Givens,2,0.154,0.2,1,0,0,NA,2018-19
Jonathan Floyd,1,0,0,NA,0,0,NA,2018-19
Total,85,0.11,0.14300000000000002,0.738,0.037000000000000005,0.043,0.389,2018-19
