name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Justin Gant,24,0.225,0.212,0.611,0.055999999999999994,0.125,0.667,2012-13,IndianaSt.
Rj Mahurin,18,0.155,0.163,0.778,0.13,0.192,0.556,2012-13,IndianaSt.
Khristian Smith,13,0.147,0.13,0.6,0.071,0.055999999999999994,0.25,2012-13,IndianaSt.
Jake Kitchell,10,0.182,0.16,0.667,0.14300000000000002,0.3,0.75,2012-13,IndianaSt.
Jake Odum,9,0.054000000000000006,0.07,0.8,0.033,0.02,0.25,2012-13,IndianaSt.
Manny Arop,6,0.057,0.065,0.75,0.015,0.035,1,2012-13,IndianaSt.
Devonte Brown,2,0,0,NA,0.077,0.14300000000000002,0.5,2012-13,IndianaSt.
Dawon Cummings,1,0.023,0,0,0,0,NA,2012-13,IndianaSt.
Brandon Burnett,1,0,0,NA,0.091,0.33299999999999996,1,2012-13,IndianaSt.
Lucas Eitel,1,0,0,NA,0,0,NA,2012-13,IndianaSt.
Total,85,0.105,0.105,0.667,0.054000000000000006,0.079,0.528,2012-13,IndianaSt.
