shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.36200000000000004,0.588,0.091,0.647,2011-12
2pt Jumpers,0.35100000000000003,0.35100000000000003,0.038,0.365,2011-12
3pt Shots,0.287,0.29,0.006,0.292,2011-12
