name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
John-Michael Wright,393,0.51,0.46799999999999997,0.267,0.495,0.28800000000000003,0.272,0.39299999999999996,0.262,0.461,0.331,0.9,0.3,0.763,2019-20
Coleman Eric,211,0.494,0.429,0.322,0.441,0.3,0.237,0.28,0.35700000000000004,0.441,0.33299999999999996,0.903,0.479,0.743,2019-20
Jamal Wright,208,0.551,0.51,0.28800000000000003,0.5670000000000001,0.235,0.183,0.316,0.25,0.529,0.364,0.825,0.317,0.7879999999999999,2019-20
Caden Sanchez,176,0.552,0.545,0.733,0.643,0.42200000000000004,0.21600000000000003,0.263,0.6,0.051,0.222,1,0.312,0.564,2019-20
Curtis Holland III,149,0.545,0.493,0.369,0.436,0.41700000000000004,0.201,0.4,0.5,0.43,0.391,0.84,0.369,0.8,2019-20
Denny Slay II,149,0.5,0.44,0.174,0.308,0.25,0.322,0.354,0.41200000000000003,0.503,0.36,0.852,0.38299999999999995,0.789,2019-20
Rob Peterson III,146,0.43100000000000005,0.363,0.418,0.45899999999999996,0.429,0.24,0.371,0.6920000000000001,0.342,0.16,1,0.623,0.626,2019-20
Cliff Thomas Jr,107,0.555,0.5329999999999999,0.589,0.698,0.636,0.39299999999999996,0.31,0.462,0.019,0,NA,0.551,0.61,2019-20
Bryant Randleman,107,0.45199999999999996,0.41100000000000003,0.514,0.473,0.385,0.34600000000000003,0.405,0.33299999999999996,0.14,0.133,1,0.439,0.617,2019-20
Emmanual Izunabor,66,0.445,0.379,0.47,0.516,0.562,0.53,0.257,0.667,0,NA,NA,0.621,0.634,2019-20
John-Michael Hughes,14.000000000000002,0.345,0.321,0.14300000000000002,1,1,0.071,1,0,0.7859999999999999,0.091,1,0.071,1,2019-20
",ERIC",13,0.42300000000000004,0.462,0.154,1,1,0.5379999999999999,0.14300000000000002,0,0.308,0.5,1,0.385,0.2,2019-20
"III,ROB",6,0.539,0.5,0.33299999999999996,1,0.5,0.33299999999999996,0.5,1,0.33299999999999996,0,NA,0.5,0.667,2019-20
Ryan Ayers,4,0.25,0.25,0.25,0,NA,0.25,1,1,0.5,0,NA,0,NA,2019-20
Brendan Quinlan-Huertas,1,1,1,0,NA,NA,1,1,0,0,NA,NA,0,NA,2019-20
Cameron Billups,1,0.256,0,0,NA,NA,0,NA,NA,1,0,NA,2,0.5,2019-20
Total,1751.0000000000002,0.506,0.46299999999999997,0.377,0.532,0.40700000000000003,0.27,0.34299999999999997,0.40700000000000003,0.354,0.32,0.879,0.4,0.6990000000000001,2019-20
