name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jordan Lyons,375,0.588,0.535,0.237,0.629,0.214,0.152,0.509,0.24100000000000002,0.611,0.336,0.805,0.397,0.826,2019-20,Furman
Noah Gurley,324,0.597,0.5710000000000001,0.469,0.632,0.469,0.349,0.469,0.34,0.182,0.40700000000000003,1,0.392,0.701,2019-20,Furman
Clay Mounce,304,0.615,0.613,0.39799999999999996,0.711,0.337,0.105,0.375,0.41700000000000004,0.49700000000000005,0.391,0.966,0.263,0.6,2019-20,Furman
Mike Bothwell,252,0.616,0.5870000000000001,0.33299999999999996,0.631,0.132,0.183,0.565,0.115,0.484,0.377,0.87,0.254,0.812,2019-20,Furman
Alex Hunter,239,0.561,0.552,0.146,0.7140000000000001,0.48,0.092,0.5,0.182,0.762,0.35200000000000004,0.7190000000000001,0.138,0.667,2019-20,Furman
Jalen Slawson,169,0.5660000000000001,0.536,0.479,0.728,0.6609999999999999,0.231,0.308,0.5,0.29,0.265,0.9229999999999999,0.325,0.727,2019-20,Furman
Tre Clark,97,0.4260000000000001,0.433,0.722,0.486,0.5,0.14400000000000002,0.5710000000000001,0.5,0.134,0,NA,0.44299999999999995,0.37200000000000005,2019-20,Furman
Jaylon Pugh,44,0.583,0.58,0.114,0.2,1,0.091,0.5,0,0.795,0.429,1,0.068,0.667,2019-20,Furman
Colin Kenney,28.000000000000004,0.357,0.35700000000000004,0.107,0.33299999999999996,0,0.28600000000000003,0.375,0,0.607,0.235,0.75,0,NA,2019-20,Furman
Ben Beeker,13,0.519,0.5379999999999999,0.846,0.636,0.5710000000000001,0.154,0,NA,0,NA,NA,0.077,0,2019-20,Furman
Rett Lister,6,0.23900000000000002,0.33299999999999996,0.833,0.4,0,0,NA,NA,0.16699999999999998,0,NA,0.833,0,2019-20,Furman
Robert Swanson,5,0.639,0.6,0.8,0.75,0.33299999999999996,0.2,0,NA,0,NA,NA,0.2,1,2019-20,Furman
Total,1855.9999999999998,0.5790000000000001,0.556,0.35600000000000004,0.6409999999999999,0.395,0.182,0.462,0.28800000000000003,0.462,0.35200000000000004,0.858,0.302,0.701,2019-20,Furman
