name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Alan Williams,50,0.203,0.182,0.593,0.08,0.059000000000000004,0.348,2013-14
Mitch Brewe,15,0.325,0.381,0.615,0.105,0,0,2013-14
Sam Beeler,7,0.14300000000000002,0.095,0.4,0.105,0.16699999999999998,0.5,2013-14
Michael Bryson,7,0.091,0.068,0.5,0.021,0.059000000000000004,1,2013-14
Taran Brown,7,0.125,0.125,0.8,0.048,0,0,2013-14
Shawn Moore,7,0.28,0.21100000000000002,0.5710000000000001,0,0,NA,2013-14
John Green,3,0.5,1,1,0.182,0.2,0.5,2013-14
Zalmico Harmon,3,0.055999999999999994,0.05,0.33299999999999996,0,0,NA,2013-14
Eric Childress,3,0.032,0.061,1,0.036000000000000004,0.125,1,2013-14
Total,102,0.141,0.139,0.594,0.059000000000000004,0.053,0.375,2013-14
