shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.326,0.595,0.11599999999999999,0.6729999999999999,2017-18,Col.ofCharleston
2pt Jumpers,0.31,0.365,0.068,0.391,2017-18,Col.ofCharleston
3pt Shots,0.364,0.345,0.01,0.349,2017-18,Col.ofCharleston
