shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.401,0.5770000000000001,0.09300000000000001,0.636,2015-16
2pt Jumpers,0.239,0.32899999999999996,0.068,0.353,2015-16
3pt Shots,0.36,0.33899999999999997,0.016,0.345,2015-16
