name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Rodell Wigginton,25,0.168,0.16399999999999998,0.545,0.055999999999999994,0,0,2015-16
Ikenna Smart,18,0.25,0.17600000000000002,0.429,0.138,0.16699999999999998,0.5,2015-16
Nick Perkins,16,0.203,0.209,0.562,0,0,NA,2015-16
Blake Hamilton,14,0.10099999999999999,0.10400000000000001,0.7,0.042,0.031,0.25,2015-16
CJ Massinburg,13,0.081,0.085,0.6,0.026000000000000002,0,0,2015-16
David Kadiri,13,0.203,0.205,0.667,0.083,0.33299999999999996,1,2015-16
Willie Conner,7,0.052000000000000005,0.049,0.5710000000000001,0,0,NA,2015-16
Nikola Rakicevic,5,0.294,0.4,0.8,0,0,NA,2015-16
Raheem Johnson,2,NA,NA,NA,0.5,1,1,2015-16
Jarryn Skeete,1,0.018000000000000002,0.042,1,0,0,NA,2015-16
Zac DiSalvo,1,1,1,1,NA,NA,NA,2015-16
Lamonte Bearden,1,0.008,0.013999999999999999,1,0,0,NA,2015-16
Total,116,0.111,0.115,0.596,0.032,0.043,0.429,2015-16
