name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Raven Barber,14,0.162,0.185,0.769,0.037000000000000005,0,0,2012-13,MountSt.Mary's
Kristijan Krajina,13,0.13,0.11900000000000001,0.615,0,0,NA,2012-13,MountSt.Mary's
Taylor Danaher,8,0.258,0.23800000000000002,0.625,0,0,NA,2012-13,MountSt.Mary's
Xavier Owens,7,0.318,0.33299999999999996,0.7140000000000001,0,0,NA,2012-13,MountSt.Mary's
Sam Prescott,7,0.078,0.086,0.6,0.032,0.059000000000000004,0.5,2012-13,MountSt.Mary's
Rashad Whack,5,0.051,0.10300000000000001,1,0.013999999999999999,0,0,2012-13,MountSt.Mary's
Kelvin Parker,5,0.14800000000000002,0.188,0.75,0.067,0.16699999999999998,1,2012-13,MountSt.Mary's
Gregory Graves,4,0.33299999999999996,0.28600000000000003,0.5,0,0,NA,2012-13,MountSt.Mary's
Julian Norfleet,2,0.016,0.028999999999999998,1,0.013000000000000001,0.028999999999999998,1,2012-13,MountSt.Mary's
Shivaughn Wiggins,2,0.01,0,0,0.021,0.071,1,2012-13,MountSt.Mary's
Josh Castellanos,1,0.03,0.062,1,0,0,NA,2012-13,MountSt.Mary's
Total,68,0.102,0.11800000000000001,0.6829999999999999,0.017,0.025,0.5710000000000001,2012-13,MountSt.Mary's
