name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Laquincy Rideau,334,0.537,0.515,0.49700000000000005,0.639,0.151,0.272,0.231,0.095,0.231,0.39,0.833,0.647,0.579,2016-17
Tyrell Nelson,311,0.562,0.54,0.424,0.742,0.541,0.514,0.36200000000000004,0.483,0.061,0.42100000000000004,0.875,0.457,0.627,2016-17
David Efianayi,265,0.596,0.551,0.5429999999999999,0.653,0.46799999999999997,0.257,0.27899999999999997,0.263,0.2,0.415,0.909,0.581,0.721,2016-17
Jamaal Robateau,252,0.5740000000000001,0.552,0.222,0.6609999999999999,0.405,0.159,0.3,0.667,0.619,0.385,0.9670000000000001,0.187,0.787,2016-17
Liam O'Reilly,234,0.536,0.524,0.201,0.574,0.40700000000000003,0.111,0.26899999999999996,0.429,0.688,0.366,0.9490000000000001,0.145,0.6759999999999999,2016-17
DJ Laster,202.99999999999997,0.5630000000000001,0.5489999999999999,0.46799999999999997,0.726,0.478,0.325,0.303,0.35,0.207,0.35700000000000004,0.9329999999999999,0.3,0.623,2016-17
Brandon Miller,115.99999999999999,0.532,0.534,0.569,0.727,0.583,0.431,0.28,0.28600000000000003,0,NA,NA,0.759,0.5,2016-17
L'Hassane Niangane,56.99999999999999,0.48900000000000005,0.474,0.7020000000000001,0.575,0.565,0.298,0.235,0.5,0,NA,NA,0.649,0.514,2016-17
Eric Jamison,50,0.544,0.55,0.28,0.643,0.556,0.18,0.556,0.6,0.54,0.33299999999999996,1,0.18,0.444,2016-17
Christian Turner,47,0.517,0.46799999999999997,0.574,0.556,0.067,0.27699999999999997,0.308,0,0.149,0.28600000000000003,1,0.319,0.8,2016-17
Patrick Zek,15,0.691,0.667,0.8,0.75,0.889,0.2,0.33299999999999996,1,0,NA,NA,0.5329999999999999,0.75,2016-17
Justin Jenkins,12,0.504,0.45799999999999996,0.25,0.33299999999999996,1,0.16699999999999998,0,NA,0.583,0.429,0.667,0.33299999999999996,0.75,2016-17
Matthew Rodden,9,0.413,0.5,0.111,1,1,0.556,0.4,0.5,0.33299999999999996,0.33299999999999996,1,0.444,0,2016-17
"VANNATTA,KEVIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17
Total,1905,0.555,0.534,0.42200000000000004,0.669,0.426,0.289,0.304,0.38299999999999995,0.29,0.379,0.9279999999999999,0.43,0.624,2016-17
