name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Seth Tuttle,28,0.127,0.126,0.615,0.05,0.182,1,2013-14
Nate Buss,13,0.213,0.222,0.8,0.043,0.069,0.667,2013-14
Marvin Singleton,11,0.257,0.259,0.778,0.111,0,0,2013-14
Jeremy Morgan,7,0.16699999999999998,0.222,0.8,0.061,0.071,0.5,2013-14
Deon Mitchell,4,0.013000000000000001,0.012,0.5,0.025,0,0,2013-14
Chip Rank,3,0.16699999999999998,0.2,1,0.077,0,0,2013-14
Wes Washpun,2,0.021,0.02,0.5,0,0,NA,2013-14
Max Martino,1,0.5,1,1,0,0,NA,2013-14
Nate Buchheit,1,0.33299999999999996,0.5,1,NA,NA,NA,2013-14
Total,70,0.094,0.11,0.7070000000000001,0.036000000000000004,0.046,0.455,2013-14
