shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33899999999999997,0.58,0.098,0.643,2013-14
2pt Jumpers,0.294,0.386,0.061,0.41100000000000003,2013-14
3pt Shots,0.36700000000000005,0.359,0.012,0.363,2013-14
