shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34700000000000003,0.579,0.10300000000000001,0.6459999999999999,2011-12,Duke
2pt Jumpers,0.41200000000000003,0.377,0.069,0.405,2011-12,Duke
3pt Shots,0.24100000000000002,0.317,0.017,0.32299999999999995,2011-12,Duke
