name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Christian Watford,339,0.555,0.493,0.298,0.535,0.519,0.35100000000000003,0.294,0.2,0.35100000000000003,0.43700000000000006,0.904,0.431,0.815,2011-12
Cody Zeller,321,0.6649999999999999,0.623,0.7170000000000001,0.7090000000000001,0.613,0.28300000000000003,0.40700000000000003,0.43200000000000005,0,NA,NA,0.6729999999999999,0.755,2011-12
Victor Oladipo,289,0.546,0.488,0.612,0.599,0.415,0.221,0.312,0.15,0.166,0.20800000000000002,0.9,0.498,0.75,2011-12
Jordan Hulls,284,0.6629999999999999,0.63,0.11599999999999999,0.5760000000000001,0.105,0.37,0.495,0.135,0.514,0.493,0.542,0.243,0.899,2011-12
Will Sheehey,198,0.5780000000000001,0.551,0.374,0.649,0.5,0.389,0.442,0.441,0.237,0.38299999999999995,0.9440000000000001,0.359,0.7040000000000001,2011-12
Verdell Jones III,172,0.52,0.44799999999999995,0.34299999999999997,0.593,0.257,0.465,0.33799999999999997,0.07400000000000001,0.192,0.303,0.9,0.541,0.763,2011-12
Derek Elston,107,0.5760000000000001,0.57,0.29,0.613,0.632,0.439,0.38299999999999995,0.722,0.271,0.552,1,0.355,0.579,2011-12
Matt Roth,82,0.8130000000000001,0.7929999999999999,0,NA,NA,0.061,0.4,0,0.9390000000000001,0.545,0.9520000000000001,0.183,1,2011-12
Remy Abell,63,0.5730000000000001,0.49200000000000005,0.365,0.348,0.125,0.397,0.56,0.35700000000000004,0.23800000000000002,0.4,1,0.667,0.7859999999999999,2011-12
Tom Pritchard,40,0.542,0.55,0.825,0.606,0.5,0.15,0.33299999999999996,0.5,0.025,0,NA,0.225,0.444,2011-12
Austin Etherington,16,0.544,0.5,0.43799999999999994,0.7140000000000001,0.2,0.062,0,NA,0.5,0.25,1,0.312,0.8,2011-12
Kory Barnett,6,0.504,0.583,0.16699999999999998,1,0,0.16699999999999998,1,1,0.667,0.25,1,0.33299999999999996,0,2011-12
Daniel Moore,5,0.15600000000000003,0,0.6,0,NA,0,NA,NA,0.4,0,NA,0.6,0.667,2011-12
Raphael Smith,3,0.253,0,0.33299999999999996,0,NA,0.33299999999999996,0,NA,0.33299999999999996,0,NA,0.667,1,2011-12
Jeff Howard,2,0,0,1,0,NA,0,NA,NA,0,NA,NA,1,0,2011-12
Taylor Wayer,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2011-12
Total,1928,0.596,0.552,0.402,0.617,0.483,0.32299999999999995,0.389,0.289,0.275,0.431,0.812,0.445,0.764,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
