name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cody Zeller,40,0.135,0.135,0.71,0.099,0.10800000000000001,0.444,2011-12
Victor Oladipo,23,0.107,0.10400000000000001,0.579,0.062,0.15,0.75,2011-12
Christian Watford,17,0.139,0.14800000000000002,0.5710000000000001,0.025,0,0,2011-12
Tom Pritchard,15,0.424,0.4,0.5710000000000001,0.16699999999999998,0,0,2011-12
Will Sheehey,14,0.162,0.188,0.75,0.026000000000000002,0,0,2011-12
Derek Elston,10,0.29,0.263,0.556,0.021,0,0,2011-12
Remy Abell,4,0.13,0.125,0.33299999999999996,0.04,0.071,1,2011-12
Verdell Jones III,4,0.051,0.086,1,0.012,0.037000000000000005,1,2011-12
Jeff Howard,1,0.5,NA,0,NA,NA,NA,2011-12
Austin Etherington,1,0.14300000000000002,0.2,1,0,NA,NA,2011-12
Total,129,0.138,0.142,0.636,0.035,0.037000000000000005,0.409,2011-12
