name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ebuka Izundu,36,0.215,0.20600000000000002,0.71,0.064,0.051,0.4,2018-19
DJ Vasiljevic,11,0.053,0.083,1,0.094,0.1,0.4,2018-19
Sam Waardenburg,9,0.129,0.125,0.5,0.055999999999999994,0,0,2018-19
Deng Gak,8,0.368,0.25,0.28600000000000003,0.25,NA,0,2018-19
Anthony Lawrence,7,0.055999999999999994,0.069,0.833,0,0,NA,2018-19
Chris Lykes,4,0.009000000000000001,0.016,1,0.017,0.043,1,2018-19
Anthony Mack,3,0,0,NA,0.133,0,0,2018-19
Zach Johnson,3,0.016,0.028999999999999998,1,0,0,NA,2018-19
Willie Herenton,1,0.5,NA,0,0,NA,NA,2018-19
Total,82,0.094,0.099,0.655,0.037000000000000005,0.039,0.375,2018-19
