name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Schnider Herard,24,0.319,0.33299999999999996,0.733,0.16399999999999998,0.217,0.556,2016-17,MississippiSt.
Aric Holman,20,0.096,0.07400000000000001,0.556,0.149,0.16699999999999998,0.4,2016-17,MississippiSt.
Mario Kegler,20,0.215,0.293,0.857,0.085,0.16,0.667,2016-17,MississippiSt.
Quinndary Weatherspoon,19,0.081,0.078,0.636,0.075,0.083,0.375,2016-17,MississippiSt.
Xavian Stapleton,13,0.244,0.214,0.6,0.08800000000000001,0.231,1,2016-17,MississippiSt.
Eli Wright,6,0.13,0.188,1,0.16699999999999998,0.222,0.667,2016-17,MississippiSt.
Lamar Peters,5,0.039,0.049,0.667,0,0,NA,2016-17,MississippiSt.
I.J. Ready,3,0.034,0.061,1,0.012,0.028999999999999998,1,2016-17,MississippiSt.
Tyson Carter,3,0.027999999999999997,0.038,1,0.038,0.071,0.5,2016-17,MississippiSt.
Drew Davis,1,0,0,NA,0.5,NA,0,2016-17,MississippiSt.
E.J. Datcher,1,0.111,0,0,0,0,NA,2016-17,MississippiSt.
Total,115,0.11699999999999999,0.128,0.71,0.078,0.12,0.535,2016-17,MississippiSt.
