name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ray Chambers,29,0.34700000000000003,0.35100000000000003,0.52,0.08199999999999999,0,0,2011-12
Tim Owens,25,0.316,0.353,0.75,0.077,0.25,1,2011-12
Emil Jones,15,0.255,0.29600000000000004,0.615,0.016,0.035,1,2011-12
Steven Cunningham,13,0.13,0.13,0.6,0.15,0.5,0.667,2011-12
Justin Wright,10,0.132,0.098,0.4,0,0,NA,2011-12
R.J. Scott,8,0.21600000000000003,0.133,0.25,0,0,NA,2011-12
Will Weathers,8,0.067,0.062,0.4,0.024,0.042,0.667,2011-12
Daronte Clark,5,0.179,0.083,0.2,0,0,NA,2011-12
Alan Jones,3,0,0,NA,0.045,0.037000000000000005,0.33299999999999996,2011-12
Nic Combs,2,0.125,0.2,1,0.071,0,0,2011-12
Brian Feldman,1,0.16699999999999998,0,0,NA,NA,NA,2011-12
Total,119,0.192,0.196,0.539,0.034,0.042,0.47100000000000003,2011-12
