name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marquese Chriss,46,0.253,0.25,0.6759999999999999,0.068,0.069,0.444,2015-16,Washington
Malik Dime,42,0.319,0.33299999999999996,0.722,0.17600000000000002,0.154,0.33299999999999996,2015-16,Washington
Noah Dickerson,24,0.21899999999999997,0.231,0.5710000000000001,0.028999999999999998,0.024,0.33299999999999996,2015-16,Washington
Dejounte Murray,19,0.069,0.098,0.833,0.036000000000000004,0.061,0.5710000000000001,2015-16,Washington
Matisse Thybulle,12,0.22399999999999998,0.222,0.545,0,0,NA,2015-16,Washington
Andrew Andrews,9,0.044000000000000004,0.034,0.4,0.026000000000000002,0.022000000000000002,0.25,2015-16,Washington
Devenir Duruisseau,5,0.4,0.429,0.75,0.1,0.33299999999999996,1,2015-16,Washington
David Crisp,3,0.045,0.1,1,0.025,0,0,2015-16,Washington
Dominic Green,2,0.5,0.5,1,0.032,0,0,2015-16,Washington
Greg Bowman,1,0.5,0.5,1,0,0,NA,2015-16,Washington
Dan Kingma,1,0,0,NA,0.5,NA,0,2015-16,Washington
Donaven Dorsey,1,0,0,NA,0.14300000000000002,NA,0,2015-16,Washington
Total,165,0.171,0.192,0.677,0.045,0.051,0.382,2015-16,Washington
