name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Anton Grady,19,0.1,0.09300000000000001,0.625,0.013999999999999999,0.039,1,2014-15,ClevelandSt.
Marlin Mason,15,0.138,0.068,0.308,0.069,0,0,2014-15,ClevelandSt.
Vinny Zollo,12,0.37,0.267,0.4,0.069,0,0,2014-15,ClevelandSt.
Demonte Flannigan,11,0.28600000000000003,0.33299999999999996,0.8,0.16699999999999998,0,0,2014-15,ClevelandSt.
Aaron Scales,7,0.33299999999999996,0.4,0.5710000000000001,0,0,NA,2014-15,ClevelandSt.
Trey Lewis,6,0.051,0.031,0.33299999999999996,0,0,NA,2014-15,ClevelandSt.
Andre Yates,4,0.055,0.059000000000000004,0.667,0.026000000000000002,0,0,2014-15,ClevelandSt.
Kaza Keane,2,0.033,0.059000000000000004,1,0,0,NA,2014-15,ClevelandSt.
Terrell Hales,2,0.14300000000000002,0.111,0.5,0,0,NA,2014-15,ClevelandSt.
Charlie Lee,2,0.025,0,0,0.015,0.034,1,2014-15,ClevelandSt.
Kenny Carpenter,1,0,0,NA,0.111,0,0,2014-15,ClevelandSt.
Total,81,0.10800000000000001,0.095,0.529,0.022000000000000002,0.023,0.364,2014-15,ClevelandSt.
