name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Dru Smith,296,0.543,0.45399999999999996,0.345,0.5489999999999999,0.125,0.368,0.376,0.098,0.287,0.294,0.68,0.466,0.899,2019-20,Missouri
Xavier Pinson,271,0.52,0.445,0.358,0.505,0.122,0.258,0.4,0.036000000000000004,0.384,0.27899999999999997,0.655,0.465,0.8170000000000001,2019-20,Missouri
Javon Pickett,208,0.44600000000000006,0.425,0.389,0.568,0.37,0.361,0.267,0.25,0.25,0.28800000000000003,1,0.221,0.609,2019-20,Missouri
Mark Smith,191,0.558,0.531,0.188,0.528,0.316,0.063,0.25,0.33299999999999996,0.7490000000000001,0.371,0.887,0.257,0.735,2019-20,Missouri
Kobe Brown,157,0.496,0.462,0.35,0.655,0.389,0.172,0.29600000000000004,0.375,0.478,0.253,0.9470000000000001,0.248,0.7440000000000001,2019-20,Missouri
Torrence Watson,154,0.4320000000000001,0.396,0.078,0.5,0.5,0.136,0.19,0.5,0.7859999999999999,0.281,0.941,0.156,0.875,2019-20,Missouri
Mitchell Smith,140,0.48000000000000004,0.42100000000000004,0.207,0.586,0.47100000000000003,0.307,0.27899999999999997,0.917,0.486,0.294,1,0.293,0.8540000000000001,2019-20,Missouri
Jeremiah Tilmon,90,0.608,0.594,0.6890000000000001,0.71,0.545,0.278,0.32,0.625,0.033,0.33299999999999996,0,0.5670000000000001,0.627,2019-20,Missouri
Reed Nikko,87,0.6649999999999999,0.632,0.667,0.759,0.727,0.33299999999999996,0.379,0.273,0,NA,NA,0.586,0.745,2019-20,Missouri
Tray Jackson,60,0.525,0.483,0.36700000000000005,0.773,0.588,0.2,0.25,0.33299999999999996,0.433,0.231,0.667,0.433,0.6920000000000001,2019-20,Missouri
Mario McKinney,20,0.371,0.25,0.6,0.41700000000000004,0.2,0.25,0,NA,0.15,0,NA,0.45,0.889,2019-20,Missouri
Parker Braun,20,0.693,0.75,0.8,0.812,0.6920000000000001,0.15,0.667,0,0.05,0,NA,0.4,0.375,2019-20,Missouri
Evan Yerkes,10,0.4,0.4,0.1,1,0,0.1,0,NA,0.8,0.25,0.5,0,NA,2019-20,Missouri
Axel Okongo,2,0.847,1,1,1,0.5,0,NA,NA,0,NA,NA,1,0.5,2019-20,Missouri
Brooks Ford,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2019-20,Missouri
Total,1707,0.521,0.47,0.34299999999999997,0.607,0.389,0.253,0.324,0.257,0.40399999999999997,0.297,0.8490000000000001,0.35700000000000004,0.78,2019-20,Missouri
