name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tyler Bey,32,0.133,0.079,0.40700000000000003,0.044000000000000004,0.079,0.6,2018-19,Colorado
Evan Battey,24,0.15,0.147,0.55,0.057999999999999996,0.037000000000000005,0.25,2018-19,Colorado
D'Shawn Schwartz,13,0.16,0.149,0.583,0.019,0,0,2018-19,Colorado
Lucas Siewert,8,0.06,0.048,0.5,0.042,0,0,2018-19,Colorado
McKinley Wright,7,0.034,0.038,0.75,0.028999999999999998,0,0,2018-19,Colorado
Eli Parquet,5,0.2,0.5,1,0.3,0.5,0.33299999999999996,2018-19,Colorado
Alexander Strating,3,0.111,0.1,0.667,0,0,NA,2018-19,Colorado
Shane Gatling,2,0.022000000000000002,0.048,1,0.019,0,0,2018-19,Colorado
Daylen Kountz,1,0.015,0.024,1,0,0,NA,2018-19,Colorado
Namon Wright,1,0.067,0,0,0,0,NA,2018-19,Colorado
AJ Martinka,1,0.33299999999999996,NA,0,NA,NA,NA,2018-19,Colorado
Total,97,0.098,0.083,0.526,0.037000000000000005,0.024,0.25,2018-19,Colorado
