shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32899999999999996,0.584,0.126,0.6679999999999999,2012-13,PennSt.
2pt Jumpers,0.287,0.361,0.065,0.386,2012-13,PennSt.
3pt Shots,0.38299999999999995,0.344,0.01,0.34700000000000003,2012-13,PennSt.
