start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.1,0.574,0.319,0.556,0.33299999999999996,0.426,0.348,0.49,2012-13,PennSt.
"Rebound, 11-30 s",0.258,0.41200000000000003,0.225,0.5489999999999999,0.42200000000000004,0.364,0.353,0.256,2012-13,PennSt.
"Opp score, 0-10 s",0.055,0.37200000000000005,0.295,0.348,0.244,0.474,0.462,0.222,2012-13,PennSt.
"Opp score, 11-30 s",0.39299999999999996,0.4,0.225,0.544,0.47100000000000003,0.332,0.304,0.266,2012-13,PennSt.
"Steal, 0-10 s",0.053,0.573,0.56,0.7140000000000001,0.2,0.467,0.24,0.222,2012-13,PennSt.
"Steal, 11-30 s",0.024,0.5,0.235,0.375,0.529,0.444,0.235,0.5,2012-13,PennSt.
Transition,0.20800000000000002,0.52,0.374,0.573,0.276,0.444,0.35,0.35,2012-13,PennSt.
