shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.369,0.562,0.157,0.6659999999999999,2018-19
2pt Jumpers,0.281,0.303,0.125,0.34700000000000003,2018-19
3pt Shots,0.349,0.3,0.025,0.307,2018-19
