name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Hassan Attia,25,0.195,0.221,0.68,0,0,NA,2016-17
John Carroll,6,0.075,0.054000000000000006,0.33299999999999996,0,0,NA,2016-17
George Blagojevic,6,0.066,0.128,1,0.026000000000000002,0.053,1,2016-17
Jack Hobbs,5,0.312,0.28600000000000003,0.4,0,0,NA,2016-17
Jason Dunne,5,0.05,0,0,0,0,NA,2016-17
Andrew Ramirez,4,0.083,0.091,0.5,0,0,NA,2016-17
Jalen Ross,2,0,0,NA,0,0,NA,2016-17
Trevaughn Wilkerson,2,0.08,0,0,0,0,NA,2016-17
Max Twyman,2,0.28600000000000003,0.2,0.5,0,NA,NA,2016-17
Total,57,0.08800000000000001,0.095,0.537,0.002,0.006,1,2016-17
