shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.391,0.579,0.106,0.648,2016-17
2pt Jumpers,0.27399999999999997,0.35600000000000004,0.053,0.376,2016-17
3pt Shots,0.33399999999999996,0.389,0.016,0.395,2016-17
