name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dainius Chatkevicius,22,0.19399999999999998,0.175,0.556,0.105,0.125,0.25,2018-19,Evansville
John Hall,16,0.16699999999999998,0.185,0.667,0.028999999999999998,0.071,1,2018-19,Evansville
K.J. Riley,6,0.043,0.049,0.667,0,0,NA,2018-19,Evansville
Noah Frederking,5,0.05,0.062,1,0.062,0,0,2018-19,Evansville
Shea Feehan,4,0.062,0,0,0.034,0,0,2018-19,Evansville
Marty Hill,4,0.053,0.061,0.75,0,0,NA,2018-19,Evansville
Evan Kuhlman,3,0.062,0.048,0.5,0.03,0.1,1,2018-19,Evansville
Shamar Givance,2,0.02,0.048,1,0.042,0.2,1,2018-19,Evansville
Jawaun Newton,1,0.062,0,0,0,0,NA,2018-19,Evansville
Total,63,0.091,0.09300000000000001,0.6,0.026000000000000002,0.038,0.444,2018-19,Evansville
