name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tate Stensgaard,16,0.16699999999999998,0.161,0.75,0.06,0.107,0.75,2015-16
Jalen Chapman,15,0.077,0.08,0.5710000000000001,0.125,0.07400000000000001,0.25,2015-16
Jalen Morgan,9,0.267,0.33299999999999996,0.875,0.045,0.111,1,2015-16
Brandon Gilbeck,9,0.133,0.111,0.5,0.102,0,0,2015-16
Garret Covington,5,0.017,0,0,0.025,0.043,0.667,2015-16
Dalan Ancrum,5,0.214,0.3,1,0.14300000000000002,0.25,1,2015-16
J.C. Fuller,3,0.013999999999999999,0.026000000000000002,1,0.015,0.043,1,2015-16
Jabari Sandifer,1,0,0,NA,0.022000000000000002,0,0,2015-16
Noah Wells,1,NA,NA,NA,0.5,0,0,2015-16
James Claar,1,0,0,NA,0.25,0.5,1,2015-16
Mike Miklusak,1,0,0,NA,0.071,0.25,1,2015-16
De'Angelo Bruster,1,0.111,0,0,0,0,NA,2015-16
Total,67,0.077,0.092,0.703,0.051,0.064,0.46399999999999997,2015-16
