shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.419,0.561,0.125,0.6409999999999999,2012-13
2pt Jumpers,0.267,0.37,0.087,0.405,2012-13
3pt Shots,0.314,0.325,0.035,0.337,2012-13
