name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jeremy Atkinson,403,0.5740000000000001,0.516,0.529,0.6759999999999999,0.556,0.261,0.23800000000000002,0.08,0.21100000000000002,0.306,0.846,0.43700000000000006,0.812,2012-13
Keith Hornsby,334,0.5690000000000001,0.51,0.317,0.5660000000000001,0.28300000000000003,0.293,0.37799999999999995,0.37799999999999995,0.389,0.377,0.898,0.308,0.922,2012-13
Trent Meyer,276,0.48800000000000004,0.462,0.156,0.488,0.33299999999999996,0.188,0.34600000000000003,0.389,0.6559999999999999,0.326,0.7290000000000001,0.185,0.745,2012-13
"D,J. Cunnigham",202.99999999999997,0.47200000000000003,0.433,0.621,0.5479999999999999,0.667,0.374,0.25,0.368,0.005,0,NA,0.46299999999999997,0.617,2012-13
Jon Nwannunu,180,0.5630000000000001,0.539,0.583,0.5710000000000001,0.5,0.41100000000000003,0.5,0.568,0.006,0,NA,0.28300000000000003,0.706,2012-13
Will Weeks,168,0.5760000000000001,0.5710000000000001,0.8690000000000001,0.596,0.598,0.131,0.409,0.111,0,NA,NA,0.7440000000000001,0.56,2012-13
Sam Hughes,93,0.449,0.435,0.495,0.5429999999999999,0.64,0.26899999999999996,0.32,0.75,0.237,0.22699999999999998,1,0.215,0.55,2012-13
Marcus Neely,52,0.33199999999999996,0.298,0.442,0.435,0.6,0.308,0.25,0.75,0.25,0.077,1,0.26899999999999996,0.5710000000000001,2012-13
Corey Littlejohn,47,0.49899999999999994,0.447,0.319,0.467,0.14300000000000002,0.34,0.312,0.2,0.34,0.375,0.667,0.36200000000000004,0.765,2012-13
Jaleel Roberts,11,0.524,0.455,0.727,0.5,0.75,0.273,0.33299999999999996,1,0,NA,NA,1,0.636,2012-13
Josh Seligson,5,0.33599999999999997,0.4,1,0.4,1,0,NA,NA,0,NA,NA,0.4,0,2012-13
Zack Davis,3,0.5,0.5,0,NA,NA,0,NA,NA,1,0.33299999999999996,0,0,NA,2012-13
Total,1775,0.532,0.49200000000000005,0.47100000000000003,0.585,0.532,0.27399999999999997,0.335,0.387,0.255,0.325,0.81,0.374,0.721,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
