name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marvin Prochet,17,0.149,0.237,0.6920000000000001,0.033,0.027000000000000003,0.33299999999999996,2018-19,Niagara
Dominic Robb,13,0.10099999999999999,0.134,0.917,0.009000000000000001,0.022000000000000002,1,2018-19,Niagara
Greg King,11,0.133,0.18,0.9,0.026000000000000002,0,0,2018-19,Niagara
Raheem  Solomon,10,0.2,0.25,0.6,0,0,NA,2018-19,Niagara
Keleaf Tate,6,0.085,0.16699999999999998,0.75,0.013999999999999999,0.04,1,2018-19,Niagara
James Towns,5,0.036000000000000004,0.055999999999999994,0.75,0,0,NA,2018-19,Niagara
Kierell Green,4,0.364,0.33299999999999996,0.75,0,0,NA,2018-19,Niagara
Greg Kuakumensah,3,0.17600000000000002,0.3,1,0,0,NA,2018-19,Niagara
Chris Barton,3,0.040999999999999995,0.069,1,0.018000000000000002,0,0,2018-19,Niagara
Marcus Hammond,1,0,0,NA,0.032,0.071,1,2018-19,Niagara
Total,73,0.10300000000000001,0.149,0.79,0.015,0.02,0.5,2018-19,Niagara
