shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.344,0.605,0.078,0.657,2015-16
2pt Jumpers,0.34299999999999997,0.33,0.075,0.35700000000000004,2015-16
3pt Shots,0.313,0.34,0.005,0.341,2015-16
